umap_1,umap_2,OmiqFilter
-6.0514,7.0255,Non-Plasmablasts
5.22,-7.0012,CD8/Tem
8.8957,4.9768,CD4/Tem
-6.4697,8.2202,Non-Plasmablasts
4.0588,1.2315,CD4/Tem
3.9953,-11.958,CD8/Tnaive/Tn
4.7961,7.8688,CD4/Tnaive/Tn
-8.0775,5.0475,Non-Plasmablasts
3.5221,-11.445,CD8/Tnaive/Tn
4.7184,8.4824,CD4/Tnaive/Tn
4.1452,-9.5035,CD8/Tem
6.5718,2.169,CD4/Tem
5.4759,3.6837,CD4/Tcm
-7.702,4.2253,Non-Plasmablasts
4.9548,6.8017,CD4/Tcm
-5.9561,6.0368,Non-Plasmablasts
4.2648,-13.261,CD8/Tnaive/Tn
5.8083,-8.2016,CD8/Tem
6.0507,3.1419,CD4/Tcm
5.5571,1.2631,CD4/Tem
-6.2772,8.1914,DCs
6.324,2.8861,CD4/Tcm
5.8515,7.7713,CD4/Tnaive/Tn
4.4469,-9.425,CD8/Tcm
6.1747,-7.2928,CD8/Tem
5.9297,-8.1363,CD8/Tem
-6.3238,5.2327,Non-Plasmablasts
4.885,4.5224,CD4/Tcm
-4.6678,8.3223,Non-Plasmablasts
9.9616,3.1422,CD4/Tem
5.7489,8.6731,CD4/Tnaive/Tn
7.5801,0.69787,CD4/Tcm
9.1937,2.745,CD4/Tem
-6.0631,8.0745,Non-Plasmablasts
6.4311,4.8399,CD4/Tcm
6.8675,1.7764,CD4/Tcm
3.7461,2.509,CD4/Tcm
4.5465,-12.906,CD8/Tnaive/Tn
-5.445,7.9561,Non-Plasmablasts
-6.7067,7.7917,Non-Plasmablasts
-7.9213,6.4422,Non-Plasmablasts
4.7111,6.5934,CD4/Tnaive/Tn
3.4223,-12.006,CD8/Tnaive/Tn
8.8499,2.9454,CD4/Tem
-7.2611,8.8365,Non-Plasmablasts
5.3281,4.5414,CD4/Tcm
8.5566,5.0496,CD4/Tcm
6.7904,3.314,CD4/Tcm
7.0512,7.3686,CD4/Tnaive/Tn
6.8666,4.345,CD4/Tem
-1.5744,-6.007,NK cells
-6.4233,5.0453,Non-Plasmablasts
5.9006,1.2381,CD4/Tcm
9.9409,4.5027,CD4/Tcm
3.7774,3.0003,CD4/Tcm
-4.134,6.4008,Non-Plasmablasts
4.8506,7.7054,CD4/Tcm
7.1195,3.1464,CD4/Tem
10.086,2.8796,CD4/Tcm
-7.684,8.3799,Non-Plasmablasts
4.4473,0.29466,CD4/Tem
5.3686,-8.6447,CD8/Tem
-8.2316,4.3853,Non-Plasmablasts
-4.1684,6.7171,Non-Plasmablasts
5.8796,8.1634,CD4/Tnaive/Tn
9.0223,2.5799,CD4/Tem
6.1529,6.8338,CD4/Tcm
8.0844,4.5124,CD4/Tcm
5.4323,3.8134,CD4/Tcm
5.4173,4.1352,CD4/Tcm
-7.1482,8.8476,Non-Plasmablasts
5.0016,-12.778,CD8/Tnaive/Tn
8.3722,3.3995,CD4/Tcm
9.3769,4.4321,CD4/Tem
7.7506,2.7967,CD4/Tcm
-7.3218,5.8259,Non-Plasmablasts
7.0576,6.3191,CD4/Tcm
5.4568,4.6201,CD4/Tcm
9.4767,1.6604,CD4/Tem
3.3295,-13.148,CD8/Tnaive/Tn
-7.0759,7.083,Non-Plasmablasts
9.498,3.652,CD4/Tem
6.9398,6.4726,CD4/Tcm
4.527,4.4148,CD4/Tcm
5.3796,8.0622,CD4/Tnaive/Tn
9.664,2.8507,CD4/Tcm
5.3074,-7.1375,CD8/Tem
7.1602,3.6427,CD4/Tcm
4.0193,1.3817,CD4/Tcm
8.9353,4.2598,CD4/Tem
5.8007,1.7536,CD4/Tcm
7.6246,2.4452,CD4/Tcm
3.4586,-9.3368,CD8/Tem
-6.8551,9.0609,Non-Plasmablasts
3.3724,-13.421,CD8/Tnaive/Tn
6.6431,2.8466,CD4/Tcm
4.8477,3.4998,CD4/Tcm
-1.3195,-5.7333,NK cells
5.8302,3.513,CD4/Tcm
10.462,2.3207,CD4/Tem
6.2812,3.4185,CD4/Tcm
4.3434,3.2365,CD4/Tcm
-6.9978,4.5368,Non-Plasmablasts
4.3229,-9.5705,CD8/Tem
4.1396,-12.193,CD8/Tnaive/Tn
-6.6837,3.6387,Non-Plasmablasts
6.3331,7.7111,CD4/Tnaive/Tn
8.8783,3.924,CD4/Tcm
7.5858,5.516,CD4/Tcm
8.9869,5.6139,CD4/Tem
-8.4006,4.9883,Non-Plasmablasts
2.7862,-12.453,CD8/Tnaive/Tn
5.4518,7.6704,CD4/Tnaive/Tn
-6.4857,8.5547,Non-Plasmablasts
6.1691,3.165,CD4/Tcm
5.0042,-12.028,CD8/Tnaive/Tn
4.0884,-8.878,CD8/Tem
6.3426,1.5647,CD4/Tem
-7.0056,5.0625,Non-Plasmablasts
5.3883,9.0899,CD4/Tnaive/Tn
4.2738,-11.523,CD8/Tnaive/Tn
-5.6987,8.0518,Non-Plasmablasts
4.3655,2.5616,CD4/Tcm
5.3403,7.1812,CD4/Tnaive/Tn
6.9906,6.8028,CD4/Tcm
9.4391,2.3213,CD4/Tcm
4.6348,-11.904,CD8/Tnaive/Tn
8.7228,3.3881,CD4/Tcm
6.0662,3.5669,CD4/Tcm
4.1423,-10.618,CD8/Temra
-4.8934,7.8225,Non-Plasmablasts
4.4564,-8.7667,CD8/Tem
-6.8009,8.4907,Non-Plasmablasts
7.112,3.3094,CD4/Tcm
6.4101,7.2281,CD4/Tcm
-9.1091,6.2893,Non-Plasmablasts
4.8226,1.2928,CD4/Tem
-8.8882,4.2133,Non-Plasmablasts
-6.6836,8.2832,Non-Plasmablasts
4.3631,-12.438,CD8/Tnaive/Tn
6.2822,6.7075,CD4/Tnaive/Tn
3.4394,0.9429,CD4/Tem
4.848,-9.1546,CD8/Tem
6.8822,2.9781,CD4/Tcm
5.3031,-9.1316,CD8/Tcm
4.964,-9.0424,CD8/Tcm
5.9957,3.5806,CD4/Tcm
-8.2677,7.1882,Non-Plasmablasts
4.7964,-8.1466,CD8/Tem
6.4983,6.8354,CD4/Tcm
4.5723,7.5899,CD4/Tnaive/Tn
5.0614,8.597,CD4/Tnaive/Tn
-7.6602,4.8317,Non-Plasmablasts
-6.0614,7.3249,Non-Plasmablasts
4.0228,-12.269,CD8/Tcm
7.0238,0.44212,CD4/Tcm
5.7203,-8.9946,CD8/Tem
4.8814,5.7294,CD4/Tcm
3.4777,-12.625,CD8/Tnaive/Tn
5.321,7.4724,CD4/Tnaive/Tn
4.0039,-8.1763,CD8/Tcm
-8.2735,6.162,Non-Plasmablasts
-5.0354,5.701,Non-Plasmablasts
5.229,1.1881,CD4/Tem
-6.6722,7.0724,Non-Plasmablasts
8.5272,5.7312,CD4/Tnaive/Tn-like
5.0111,5.1267,CD4/Tcm
5.3919,-8.2804,CD8/Tcm
-8.5225,5.9182,Non-Plasmablasts
5.7374,3.1486,CD4/Tcm
-6.0268,7.6559,Non-Plasmablasts
3.6422,-13.064,CD8/Tnaive/Tn
10.055,4.3276,CD4/Tcm
8.739,5.0432,CD4/Tnaive/Tn-like
5.2606,7.7171,CD4/Tnaive/Tn
-8.3957,3.3859,Non-Plasmablasts
3.953,-13.046,CD8/Tnaive/Tn
3.786,-11.931,CD8/Tnaive/Tn
4.8981,-11.376,CD8/Tnaive/Tn
-5.662,7.0402,Non-Plasmablasts
-6.7677,7.5481,Non-Plasmablasts
-8.3809,6.6627,Non-Plasmablasts
7.9392,6.7635,CD4/Tnaive/Tn
9.2938,1.4067,CD4/Tem
5.4164,7.9796,CD4/Tnaive/Tn
5.359,7.0087,CD4/Tnaive/Tn
-6.563,8.3011,Non-Plasmablasts
-6.9919,3.9786,Non-Plasmablasts
-5.6581,8.4677,Non-Plasmablasts
-6.3686,7.0777,Non-Plasmablasts
6.4204,2.3681,CD4/Tem
4.6702,4.4544,CD4/Tcm
6.3505,8.6993,CD4/Tnaive/Tn
7.4228,2.162,CD4/Tcm
-8.202,5.7828,Non-Plasmablasts
4.5217,-12.801,CD8/Tnaive/Tn
-4.4693,4.4594,Non-Plasmablasts
-6.0313,8.8145,Non-Plasmablasts
6.1509,2.9303,CD4/Tcm
4.2257,2.4427,CD4/Tcm
-7.9531,7.8756,Non-Plasmablasts
-8.1566,2.9866,Non-Plasmablasts
5.0929,6.3698,CD4/Tnaive/Tn
7.0424,7.6748,CD4/Tnaive/Tn
5.1903,-12.954,CD8/Tnaive/Tn
-5.6835,9.1282,Non-Plasmablasts
4.1864,-8.6704,CD8/Tem
5.8613,7.7763,CD4/Tnaive/Tn
-8.0354,4.5778,Non-Plasmablasts
7.5524,3.6529,CD4/Tem
-7.9885,5.0232,Non-Plasmablasts
6.3979,7.4559,CD4/Tnaive/Tn
4.1461,-9.1296,CD8/Tem
4.2682,-11.478,CD8/Tcm
5.7115,9.1627,CD4/Tnaive/Tn
7.8462,2.902,CD4/Tcm
-6.1176,9.2642,Non-Plasmablasts
5.7388,6.8913,CD4/Tcm
5.1733,7.3938,CD4/Tnaive/Tn
-4.8125,7.3566,Non-Plasmablasts
5.8352,-7.8593,CD8/Tem
4.1275,-10.003,CD8/Tnaive/Tn
-6.0023,7.7267,Non-Plasmablasts
7.422,3.7931,CD4/Tem
-7.3411,5.1328,Non-Plasmablasts
6.0541,6.9917,CD4/Tnaive/Tn
4.5946,3.6971,CD4/Tcm
6.0842,-8.3389,CD8/Tem
8.1395,2.994,CD4/Tem
8.904,3.4587,CD4/Tem
4.5388,-12.472,CD8/Tnaive/Tn
-8.3862,4.7545,Non-Plasmablasts
3.88,-12.66,CD8/Tnaive/Tn
7.2214,3.208,CD4/Tcm
6.5426,0.92632,CD4/Tcm
-6.7427,8.6354,Non-Plasmablasts
-6.4196,7.0583,Non-Plasmablasts
-8.8706,3.9367,Non-Plasmablasts
6.843,2.5117,CD4/Tem
6.214,8.7744,CD4/Tnaive/Tn
-6.0984,5.3133,Non-Plasmablasts
-5.569,7.6465,Non-Plasmablasts
5.4701,5.0659,CD4/Tcm
-7.1347,9.2169,Non-Plasmablasts
4.4457,2.2311,CD4/Tcm
-7.1787,7.5791,Non-Plasmablasts
4.2948,-11.215,CD8/Tcm
-6.8911,5.4259,Non-Plasmablasts
-5.9239,6.1276,Non-Plasmablasts
-8.3947,3.7819,Non-Plasmablasts
-4.0801,5.8262,Non-Plasmablasts
5.5274,6.8457,CD4/Tnaive/Tn
-6.4781,6.8972,Non-Plasmablasts
3.8132,2.6392,CD4/Tcm
5.6257,8.8376,CD4/Tnaive/Tn
6.0954,6.9862,CD4/Tnaive/Tn
9.2141,3.212,CD4/Tem
4.8123,8.8191,CD4/Tnaive/Tn
5.069,-8.9824,CD8/Tem
-6.0342,8.0281,Non-Plasmablasts
-7.1068,8.257,Non-Plasmablasts
6.7457,5.1176,CD4/Tcm
8.4118,3.0444,CD4/Tem
3.5259,3.2493,CD4/Tcm
5.2284,3.337,CD4/Tcm
4.8223,-12.819,CD8/Tnaive/Tn
4.7952,-8.5167,CD8/Tcm
4.547,-9.5135,CD8/Tcm
-8.0082,6.546,Non-Plasmablasts
-6.2553,8.5281,Non-Plasmablasts
8.5476,2.0618,CD4/Tcm
6.5812,5.862,CD4/Tcm
5.1623,6.768,CD4/Tcm
5.0936,3.6811,CD4/Tcm
-6.5031,8.6561,Non-Plasmablasts
-7.8769,2.6779,Non-Plasmablasts
4.7133,4.1837,CD4/Tcm
-7.6882,7.6808,Non-Plasmablasts
-6.9536,5.7811,Non-Plasmablasts
-6.6367,8.3796,Non-Plasmablasts
-4.9356,8.657,Non-Plasmablasts
-6.2012,5.8901,Non-Plasmablasts
7.5242,2.7368,CD4/Tcm
-4.6239,7.5429,Non-Plasmablasts
6.6798,2.8686,CD4/Tcm
8.6307,6.4445,CD4/Tcm
4.8821,-12.071,CD8/Tcm
-8.2692,7.1337,Non-Plasmablasts
-7.1291,6.4622,Non-Plasmablasts
6.5712,7.3754,CD4/Tcm
-7.8409,7.5784,Non-Plasmablasts
2.5329,-3.6078,ILCs
5.4985,-7.092,CD8/Tem
3.5912,0.54274,CD4/Tem
-7.2457,6.8445,Non-Plasmablasts
-6.1334,8.8335,Non-Plasmablasts
-5.8841,5.2636,Non-Plasmablasts
4.0279,-7.4504,CD8/Tem
8.7284,3.2265,CD4/Tcm
4.2086,-11.077,CD8/Tnaive/Tn
-3.8829,6.5148,Non-Plasmablasts
-6.7157,8.2797,Non-Plasmablasts
-1.8282,-5.84,NK cells
-5.0183,6.4306,Non-Plasmablasts
3.6064,-11.784,CD8/Tnaive/Tn
3.8485,-11.527,CD8/Tnaive/Tn
8.254,5.8136,CD4/Tcm
-6.8503,4.288,Non-Plasmablasts
-5.5999,5.2835,Non-Plasmablasts
5.8215,-8.2578,CD8/Tem
6.6181,2.3874,CD4/Tcm
-4.1789,7.4321,Non-Plasmablasts
8.0817,2.8388,CD4/Tem
4.7046,-12.439,CD8/Tnaive/Tn
5.5755,6.8198,CD4/Tcm
5.2093,3.3713,CD4/Tcm
3.1664,-11.674,CD8/Tcm
-4.8849,6.14,Non-Plasmablasts
-6.2807,7.4338,Non-Plasmablasts
5.2409,6.7729,CD4/Tcm
4.0383,2.391,CD4/Tcm
5.0186,1.506,CD4/Tcm
3.4961,2.3744,CD4/Tcm
3.5627,-11.941,CD8/Tnaive/Tn
-8.5016,7.1099,Non-Plasmablasts
-6.5269,7.661,Non-Plasmablasts
4.2821,-12.737,CD8/Tnaive/Tn
5.7414,-9.2131,CD8/Tcm
-5.8397,6.7787,Non-Plasmablasts
-7.6102,2.4265,Non-Plasmablasts
-8.3236,4.2738,Non-Plasmablasts
5.5862,-6.8342,CD8/Tem
-7.1736,7.8532,Non-Plasmablasts
5.182,7.1554,CD4/Tnaive/Tn
4.8991,-9.1881,CD8/Tem
4.6818,-9.6811,CD8/Tcm
-7.2153,6.7968,Non-Plasmablasts
-4.7412,7.784,Non-Plasmablasts
9.437,4.0325,CD4/Tem
6.0763,6.6634,CD4/Tnaive/Tn
9.0083,3.4367,CD4/Tem
-6.1847,7.6929,Non-Plasmablasts
-7.8736,2.3461,Non-Plasmablasts
4.8857,8.2818,CD4/Tnaive/Tn
4.5149,3.1046,CD4/Tcm
4.0843,0.48572,CD4/Tem
-7.036,6.7922,Non-Plasmablasts
-6.0859,7.2686,Non-Plasmablasts
9.8322,2.4309,CD4/Tcm
-6.3884,8.1055,Non-Plasmablasts
-5.4441,8.6744,Non-Plasmablasts
4.7672,-10.426,CD8/Tcm
-6.7687,8.1737,Non-Plasmablasts
-6.1977,6.5238,Non-Plasmablasts
5.7072,1.6459,CD4/Tcm
7.4838,1.9524,CD4/Tem
8.9072,4.5323,CD4/Tcm
6.4814,2.7054,CD4/Tcm
6.5731,1.7764,CD4/Tcm
-6.6168,6.2505,Non-Plasmablasts
-5.5186,8.058,Non-Plasmablasts
-6.2158,7.2802,Non-Plasmablasts
4.7812,4.6247,CD4/Tcm
-6.334,2.8093,Non-Plasmablasts
5.3024,7.3487,CD4/Tnaive/Tn
-6.9408,8.651,Non-Plasmablasts
5.0438,6.3046,CD4/Tcm
2.6779,-12.22,CD8/Tnaive/Tn
7.9172,5.6265,CD4/Tnaive/Tn-like
4.3089,-13.112,CD8/Tnaive/Tn
8.8567,1.1424,CD4/Tem
3.5025,-11.829,CD8/Tnaive/Tn
9.3646,2.4806,CD4/Tem
4.4004,2.8721,CD4/Tcm
5.0756,9.0596,CD4/Tnaive/Tn
8.7386,4.8864,CD4/Tem
-5.8468,7.8308,Non-Plasmablasts
3.8141,2.3579,CD4/Tcm
5.1071,4.5885,CD4/Tcm
4.4014,-12.182,CD8/Tnaive/Tn
6.0406,-6.9273,CD8/Tem
-5.4413,9.4263,Non-Plasmablasts
3.975,2.4434,ILCs
9.0489,1.7283,CD4/Tem
10.681,2.9598,CD4/Tcm
6.0701,7.4737,CD4/Tnaive/Tn
6.563,2.6769,CD4/Tcm
-4.2069,5.7205,Non-Plasmablasts
-7.8252,8.1353,Non-Plasmablasts
9.1999,4.3067,CD4/Tem
-7.0958,7.4835,Non-Plasmablasts
9.6405,3.9218,CD4/Tcm
10.172,3.9921,CD4/Tem
5.3554,3.9132,CD4/Tcm
-5.9198,6.8486,Non-Plasmablasts
6.0598,4.3594,CD4/Tcm
6.3123,2.9703,CD4/Tcm
10.213,3.0036,CD4/Tem
-6.9312,7.0197,Non-Plasmablasts
5.8934,-7.622,CD8/Tem
-8.9257,4.6925,Non-Plasmablasts
6.3891,6.5861,CD4/Tnaive/Tn
2.9263,-12.868,CD8/Tnaive/Tn
4.4597,-12.699,CD8/Tnaive/Tn
2.8367,-12.927,CD8/Tnaive/Tn
5.2214,9.0544,CD4/Tnaive/Tn
-7.0192,3.6415,Non-Plasmablasts
6.1763,1.3923,CD4/Tcm
-5.4875,6.9302,Non-Plasmablasts
5.8349,6.8321,CD4/Tnaive/Tn
5.2334,1.5855,CD4/Tcm
4.696,4.7005,CD4/Tcm
4.4182,-9.8481,CD8/Tcm
9.1263,3.8943,CD4/Tem
2.7633,-11.773,CD8/Tnaive/Tn
4.225,-13.289,CD8/Tnaive/Tn
-6.6063,5.5697,Non-Plasmablasts
4.9483,3.3149,CD4/Tcm
6.8374,7.5193,CD4/Tnaive/Tn
5.7676,-8.3215,CD8/Tem
6.9176,2.0805,CD4/Tem
8.7149,0.91042,CD4/Tem
4.9421,7.451,CD4/Tcm
3.3083,-12.421,CD8/Tcm
-5.7654,8.7819,Non-Plasmablasts
4.4096,-9.0293,CD8/Tem
5.8637,-9.2384,CD8/Tcm
4.5933,1.0084,CD4/Tem
8.6633,3.2093,CD4/Tem
-5.5671,8.0043,Non-Plasmablasts
3.3908,-9.1706,CD8/Temra
4.4799,7.1623,CD4/Tcm
8.4186,2.3735,CD4/Tcm
-5.1649,5.3947,Non-Plasmablasts
-6.4954,7.2515,Non-Plasmablasts
-6.5479,7.8987,Non-Plasmablasts
-8.4008,4.8628,Non-Plasmablasts
5.0928,-12.714,CD8/Tnaive/Tn
5.8806,2.5919,CD4/Tcm
-4.7408,7.5368,Non-Plasmablasts
6.9642,2.3507,CD4/Tcm
3.1849,-11.158,CD8/Tnaive/Tn
5.7152,6.5108,CD4/Tcm
-1.0428,-5.2787,ILCs
-8.8115,3.975,Non-Plasmablasts
3.3444,-9.7233,CD8/Temra
4.481,1.2194,CD4/Tem
3.9806,-12.574,CD8/Tnaive/Tn
4.7401,-8.3697,CD8/Tcm
5.1895,1.4993,CD4/Tem
-5.7963,4.9031,Non-Plasmablasts
5.8276,5.2379,CD4/Tcm
3.5827,-9.6333,CD8/Tnaive/Tn
-6.1928,8.6283,Non-Plasmablasts
4.4617,1.8072,CD4/Tcm
-8.2343,6.1011,Non-Plasmablasts
7.0532,7.6891,CD4/Tcm
6.4437,8.5221,CD4/Tnaive/Tn
8.9672,4.5382,CD4/Tem
5.8845,-6.1776,CD8/Tem
4.1389,-13.374,CD8/Tnaive/Tn
3.7097,-11.072,CD8/Tnaive/Tn
8.9201,1.6664,CD4/Tcm
3.9273,-10.935,CD8/Tcm
5.2379,8.9929,CD4/Tcm
4.2932,-12.558,CD8/Tnaive/Tn
-5.7068,-5.3911,Immature granulocytes
3.8699,0.61408,CD4/Tem
3.9682,0.63564,CD4/Tem
-4.7186,7.6776,Non-Plasmablasts
-8.2443,4.2579,Non-Plasmablasts
5.2499,0.46944,CD4/Tem
6.1792,8.1334,CD4/Tnaive/Tn
5.2554,2.0174,CD4/Tcm
-7.099,5.8433,Non-Plasmablasts
-7.789,2.9646,Non-Plasmablasts
-4.6264,6.93,Non-Plasmablasts
5.0429,7.2828,CD4/Tnaive/Tn
5.0079,-9.4116,CD8/Tcm
5.6019,3.7564,CD4/Tcm
2.7273,-11.879,CD8/Tnaive/Tn
6.048,-8.4401,CD8/Tcm
-5.1825,8.0611,Non-Plasmablasts
-8.1867,7.5232,Non-Plasmablasts
4.3757,-8.7552,CD8/Tcm
5.596,4.1926,CD4/Tcm
-6.1627,6.0125,Non-Plasmablasts
3.6819,-12.686,CD8/Tnaive/Tn
-7.3752,7.9891,Non-Plasmablasts
5.9788,8.4681,CD4/Tnaive/Tn
6.6289,6.3246,CD4/Tcm
6.029,7.0269,CD4/Tcm
5.3711,0.78374,CD4/Tem
4.7021,8.7256,CD4/Tnaive/Tn
10.373,3.1865,CD4/Tcm
-7.8568,7.533,Non-Plasmablasts
-5.6306,9.2327,Non-Plasmablasts
6.1132,6.7168,CD4/Tnaive/Tn-like
3.485,1.0819,CD4/Tem
7.2498,4.8385,CD4/Tcm
8.7005,3.6068,CD4/Tem
-6.2367,8.2525,Non-Plasmablasts
-6.0834,7.5918,Non-Plasmablasts
6.6319,0.73707,CD4/Tcm
-6.1573,4.5129,Non-Plasmablasts
9.9776,2.6837,CD4/Tcm
7.5352,1.1178,CD4/Tcm
6.126,8.6021,CD4/Tnaive/Tn
-5.6572,9.2834,Non-Plasmablasts
-4.6312,6.5792,Non-Plasmablasts
-4.728,5.3338,Non-Plasmablasts
4.1549,3.3798,CD4/Tcm
7.3575,7.3094,CD4/Temra
6.1999,8.3802,CD4/Tnaive/Tn
-6.1803,6.7346,Non-Plasmablasts
6.5765,2.1235,CD4/Tem
6.3629,8.2572,CD4/Tnaive/Tn
-7.4462,2.3651,Non-Plasmablasts
-4.9296,8.8393,Non-Plasmablasts
4.2913,2.8076,CD4/Tcm
3.4892,-13.225,CD8/Tnaive/Tn
-5.6674,8.322,Non-Plasmablasts
5.2101,-11.618,CD8/Tnaive/Tn
10.299,2.7054,CD4/Tcm
-6.8046,8.7988,Non-Plasmablasts
4.9905,0.87689,CD4/Tem
4.1076,2.9629,CD4/Tcm
5.6098,-6.7263,CD8/Tem
-8.2801,5.2261,Non-Plasmablasts
3.5678,2.6073,CD4/Tcm
5.7714,3.4157,CD4/Tcm
-10.578,-2.9151,Neutrophils
5.0974,8.8171,CD4/Tnaive/Tn
8.1316,6.8413,CD4/Tnaive/Tn
5.61,7.2807,CD4/Tnaive/Tn
9.1255,3.7174,CD4/Tem
8.8836,0.86855,CD4/Tem
10.312,2.2656,CD4/Tcm
5.5268,1.3973,CD4/Tcm
6.2322,-6.9823,CD8/Tem
10.357,2.7125,CD4/Tcm
-3.6938,-9.0169,NK cells
-5.8669,4.8739,Non-Plasmablasts
-9.8252,-3.4881,Neutrophils
3.8944,3.0346,CD4/Tcm
3.9885,-9.1953,CD8/Temra
-6.4451,7.1937,Non-Plasmablasts
5.6965,4.2479,CD4/Tcm
5.5738,8.6912,CD4/Tnaive/Tn
7.1907,0.61086,CD4/Tem
-7.5345,3.9892,Non-Plasmablasts
6.3649,2.4917,CD4/Tcm
4.3707,-11.1,CD8/Tcm
6.2728,1.475,CD4/Tem
-3.932,7.0624,Non-Plasmablasts
6.188,5.9598,CD4/Tcm
8.5365,3.8964,CD4/Tcm
-5.4684,8.8608,Non-Plasmablasts
4.7139,8.1521,CD4/Tnaive/Tn
-6.4737,7.2391,Non-Plasmablasts
3.7547,-7.9479,CD8/Tem
-4.2088,6.4556,Non-Plasmablasts
-6.1337,8.3094,Non-Plasmablasts
5.9376,-7.0087,CD8/Tem
6.3129,8.6108,CD4/Tnaive/Tn
-4.1079,6.2764,Non-Plasmablasts
-5.4239,7.1082,Non-Plasmablasts
-7.6233,2.593,Non-Plasmablasts
-6.5721,5.0523,Non-Plasmablasts
5.3233,5.3076,CD4/Tcm
-7.9541,6.9054,Non-Plasmablasts
3.7632,1.7604,CD4/Tcm
5.6022,6.2795,CD4/Tcm
-1.4925,-5.2138,ILCs
-8.0727,4.3105,Non-Plasmablasts
3.9277,4.0929,CD4/Tcm
-7.7175,7.2497,Non-Plasmablasts
6.3004,8.7166,CD4/Tnaive/Tn
6.33,2.7578,CD4/Tcm
10.118,3.5278,CD4/Tcm
8.7272,1.4797,CD4/Tem
4.4937,1.5706,CD4/Tcm
4.7071,9.1879,CD4/Tnaive/Tn
4.4138,-12.461,CD8/Tnaive/Tn
6.366,6.8703,CD4/Tnaive/Tn
6.0867,-8.1469,CD8/Tem
-6.0385,7.0158,Non-Plasmablasts
-6.1067,9.1618,Non-Plasmablasts
-5.6869,6.0763,Non-Plasmablasts
-6.2647,6.0586,Non-Plasmablasts
4.9757,6.9467,CD4/Tcm
5.148,0.8786,CD4/Tem
5.1111,-12.054,CD8/Tnaive/Tn
-7.7855,5.7534,Non-Plasmablasts
4.0022,2.1248,CD4/Tcm
5.4737,6.4771,CD4/Tnaive/Tn
3.881,-11.963,CD8/Tnaive/Tn
-6.1775,3.7559,Non-Plasmablasts
4.9973,-12.182,CD8/Tnaive/Tn
-10.552,-3.4868,Neutrophils
5.1356,6.801,CD4/Tnaive/Tn
5.8574,8.5938,CD4/Tnaive/Tn
4.8262,-11.958,CD8/Tcm
-4.3184,6.8008,Non-Plasmablasts
-5.6349,6.8392,Non-Plasmablasts
-8.1462,4.6896,Non-Plasmablasts
8.7691,1.4564,CD4/Tcm
-7.5211,7.0151,Non-Plasmablasts
5.846,-6.1893,CD8/Tem
-5.2129,8.9714,Non-Plasmablasts
4.5375,8.2098,CD4/Tnaive/Tn
8.6324,3.3742,CD4/Tem
10.34,2.8541,CD4/Tem
6.377,7.2359,CD4/Tnaive/Tn
3.7794,1.8062,CD4/Tcm
3.7577,-11.927,CD8/Tnaive/Tn
8.1548,6.2397,CD4/Tnaive/Tn-like
8.8191,5.7241,CD4/Tnaive/Tn-like
-5.8759,7.6338,Non-Plasmablasts
8.3969,6.3826,CD4/Tnaive/Tn-like
-6.5946,4.5179,Non-Plasmablasts
-8.4555,7.2787,Non-Plasmablasts
6.1111,6.5231,CD4/Tnaive/Tn
2.9296,-12.312,CD8/Tnaive/Tn
5.7007,7.4338,CD4/Tnaive/Tn
8.537,1.4877,CD4/Tem
-7.7637,5.7221,Non-Plasmablasts
5.8228,8.9377,CD4/Tnaive/Tn
-5.4095,8.9573,Non-Plasmablasts
4.067,1.8567,CD4/Tcm
-6.5688,8.7748,Non-Plasmablasts
7.6188,4.0058,CD4/Tem
5.8064,8.6495,CD4/Tnaive/Tn
10.366,2.9719,CD4/Tcm
4.3534,2.8874,CD4/Tcm
6.3164,4.0996,CD4/Tcm
5.75,-7.6897,CD8/Tem
-1.91,-2.2693,CD4/Tcm
-7.9077,3.8221,Non-Plasmablasts
10.068,2.1869,CD4/Tcm
7.1168,0.784,CD4/Tcm
-7.3574,7.1197,Non-Plasmablasts
5.7125,7.1039,CD4/Tnaive/Tn
4.816,7.9262,CD4/Tnaive/Tn
6.2332,-8.41,CD8/Tcm
8.6535,4.1013,CD4/Tem
7.0788,3.5776,CD4/Tcm
4.1786,-10.335,CD8/Tcm
8.3745,4.6905,CD4/Tcm
5.193,7.207,CD4/Tnaive/Tn
5.8261,8.8121,CD4/Tnaive/Tn
4.9958,8.649,CD4/Tnaive/Tn
-7.4619,6.2442,Non-Plasmablasts
6.2701,2.8415,CD4/Tcm
6.5501,2.1683,CD4/Tcm
3.2556,-12.505,CD8/Tnaive/Tn
7.9966,4.2672,CD4/Tem
5.769,2.3463,CD4/Tcm
5.3072,8.2007,CD4/Tnaive/Tn
4.831,1.0301,CD4/Tem
8.2739,4.9848,CD4/Tcm
-6.2613,4.1494,Non-Plasmablasts
7.8585,4.6987,CD4/Tcm
4.5035,7.3281,CD4/Tcm
-7.1031,8.4382,Non-Plasmablasts
4.3766,4.3582,CD4/Tcm
-7.3578,6.6036,Non-Plasmablasts
9.997,3.3663,CD4/Tem
5.3784,3.7505,CD4/Tcm
6.0031,8.4403,CD4/Tnaive/Tn
3.64,-12.486,CD8/Tnaive/Tn
8.308,6.6655,CD4/Tnaive/Tn-like
7.0954,2.8616,CD4/Tcm
7.6004,4.4781,CD4/Tem
9.5473,2.6832,CD4/Tcm
-6.9026,7.2973,Non-Plasmablasts
